count_session,count_hit,totals_newVisits,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,visitId_threshold,earliest_visit_number,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
2,79,0,25.2048,55.2708,52,0,26.0,0.0,1.0,2,1614936455,11,14,24,3.16,0.0,973,0,3032,34304828,1
6,1068,0,25.2048,55.2708,4190,98,698.3333333333334,16.333333333333332,0.8333333333333333,53,1617285107,16,10,18,56.21052631578947,0.0,3745,0,891,159760773,1
16,1163,0,25.3463,55.4209,4989,0,311.8125,0.0,1.0,5,1617206906,92,12,27,41.535714285714285,0.0,4865,0,12474,0,0
33,8343,0,24.4539,54.3773,10296,0,312.0,0.0,1.0,4,1617299733,6,13,28,287.6896551724138,0.0,13837,0,0,115179826,1
15,2990,0,24.1302,55.8023,4207,0,280.46666666666664,0.0,1.0,2,1617141875,80,16,24,119.6,0.0,9382,0,1499,204949698,1
42,2306,0,25.2048,55.2708,9373,0,223.16666666666663,0.0,1.0,4,1617169837,1,14,30,74.38709677419355,0.0,3279,0,174,0,0
6,133,0,25.2048,55.2708,5127,5004,854.5,834.0,0.1666666666666666,3,1615886275,1,9,3,212.0,0.71,848,0,19806,0,0
6,526,0,24.4539,54.3773,2049,1381,341.5,230.16666666666663,0.6666666666666666,4,1616950541,30,16,24,21.04,0.0,2417,0,2595,276643956,0
1,32,0,25.4052,55.5136,2703,2703,2703.0,2703.0,0.0,55,1617223427,48,21,0,257.0,0.0,257,0,36660,286689754,0
4,389,0,24.4539,54.3773,595,303,148.75,75.75,0.75,15,1617093864,1,11,6,62.857142857142854,0.0,948,0,4660,0,0
79,12228,0,25.2048,55.2708,22291,0,282.1645569620253,0.0,1.0,4,1617270519,1,13,29,407.6,0.0,33699,0,5488,0,0
12,421,0,25.2048,55.2708,4053,2502,337.75,208.5,0.8333333333333333,4,1617121109,1,10,10,41.45454545454545,0.0,456,0,29867,35938340,1
13,1776,0,24.4539,54.3773,3599,948,276.84615384615387,72.92307692307692,0.9230769230769232,2,1616316621,5,16,30,61.61290322580645,0.0,13601,0,1895,170022409,1
19,1753,0,25.3463,55.4209,8271,2793,435.3157894736842,147.0,0.894736842105263,5,1616863007,159,15,29,58.43333333333333,0.0,4827,0,563,0,0
34,5447,0,25.2048,55.2708,20362,2574,598.8823529411765,75.70588235294117,0.8823529411764705,5,1616052327,33,12,30,175.70967741935485,0.0,5734,0,18882,0,0
15,1282,0,25.2048,55.2708,8871,3391,591.4,226.06666666666663,0.8,6,1617187810,33,13,24,52.12,0.0,2757,0,4031,0,0
5,160,0,25.3463,55.4209,2396,2396,479.2,479.2,0.4,55,1615198654,1,9,12,31.76923076923077,0.6,460,0,2446,0,0
1,15,0,25.2048,55.2708,1026,1026,1026.0,1026.0,0.0,53,1615208451,2,13,0,47.0,0.0,64,0,5036,56520700,1
7,462,0,25.2048,55.2708,3101,2666,443.0,380.8571428571428,0.7142857142857143,5,1616757732,29,6,27,16.5,0.0,2926,0,9282,131364251,1
23,2586,0,25.2048,55.2708,8595,0,373.69565217391306,0.0,1.0,8,1614757470,266,12,30,83.41935483870968,0.0,9502,0,4725,0,0
13,1243,0,24.1302,55.8023,9597,0,738.2307692307693,0.0,1.0,4,1615100316,10,9,23,51.791666666666664,0.0,2168,0,22054,0,0
34,5850,0,25.2048,55.2708,22846,4916,671.9411764705883,144.58823529411765,0.7647058823529411,6,1617267890,38,9,29,195.0,0.0,17897,0,156503,605298252,1
29,2210,0,25.2048,55.2708,8740,639,301.37931034482756,22.03448275862069,0.9655172413793104,6,1617222074,107,16,30,71.29032258064517,0.0,4027,0,5967,0,0
31,2129,0,25.2048,55.2708,10052,4763,324.258064516129,153.6451612903226,0.8064516129032256,5,1617288078,12,12,28,73.41379310344827,0.0,11613,0,165267,5617302359,1
41,6815,0,24.4539,54.3773,17328,0,422.63414634146346,0.0,1.0,2,1617274518,54,9,29,227.16666666666663,0.0,19790,0,5928,1378092808,1
16,3269,0,25.2048,55.2708,16229,0,1014.3125,0.0,1.0,54,1617203170,117,13,28,112.72413793103448,0.0,7017,0,746,0,0
11,2303,0,25.2048,55.2708,2923,0,265.72727272727275,0.0,1.0,2,1617297473,52,12,28,79.41379310344827,0.0,8092,0,0,58876299,1
17,1069,0,25.2048,55.2708,21606,17626,1270.9411764705883,1036.8235294117646,0.588235294117647,4,1617290176,2,9,30,61.61290322580645,0.0,2089,0,43197,0,0
5,206,0,25.8007,55.9762,533,0,106.6,0.0,1.0,7,1617200286,6,14,29,6.866666666666666,0.0,280,0,393,0,0
7,57,0,24.4539,54.3773,2226,2222,318.0,317.42857142857144,0.2857142857142857,15,1615227525,1,15,24,16.36,0.44,492,0,1194,0,0
20,1476,0,25.2048,55.2708,8068,2461,403.4,123.05,0.95,6,1617304457,1,14,19,73.8,0.0,1476,0,74463,0,0
7,657,0,25.2048,55.2708,3877,177,553.8571428571429,25.285714285714285,0.8571428571428571,5,1617277739,67,9,3,164.25,0.0,1671,0,13916,0,0
8,278,0,25.3463,55.4209,1477,0,184.625,0.0,1.0,4,1617283823,248,7,23,11.583333333333334,0.0,1489,0,1940,0,0
17,1356,0,25.2048,55.2708,5759,1958,338.7647058823529,115.17647058823528,0.8823529411764705,4,1616858324,155,13,29,45.2,0.0,11217,0,2304,0,0
105,21836,0,24.4539,54.3773,41864,0,398.70476190476194,0.0,1.0,2,1617301607,3,12,30,704.3870967741935,0.0,97560,0,911,79238229,1
18,1713,0,25.2048,55.2708,21096,18599,1172.0,1033.2777777777778,0.611111111111111,61,1617303308,1,15,29,101.56666666666666,0.05,5761,0,38246,0,0
13,2262,0,51.5105,-0.595,3918,0,301.38461538461536,0.0,1.0,2,1617119953,11,11,29,75.4,0.0,9421,0,3402,75796380,1
1,17,0,25.3463,55.4209,427,427,427.0,427.0,0.0,37,1615636228,3,12,0,102.0,0.0,102,0,4972,0,0
6,508,0,25.2048,55.2708,1683,0,280.5,0.0,1.0,2,1616855681,93,14,23,21.166666666666668,0.0,4167,0,0,50463380,1
1,25,0,24.4539,54.3773,7,0,7.0,0.0,1.0,1,1617210628,9,17,0,25.0,0.0,747,0,0,74387073,1
6,789,0,24.4539,54.3773,1825,0,304.1666666666667,0.0,1.0,2,1616932892,23,19,28,27.20689655172414,0.0,6520,0,2563,280835674,1
36,3019,0,25.2048,55.2708,16350,3241,454.16666666666674,90.02777777777777,0.8888888888888888,24,1617187525,169,8,27,107.82142857142856,0.0,4163,0,12665,0,0
7,533,0,25.2048,55.2708,2689,0,384.1428571428572,0.0,1.0,45,1617301927,118,17,16,31.352941176470587,0.0,2084,0,712,0,0
30,3039,0,25.2048,55.2708,17381,2008,579.3666666666667,66.93333333333334,0.9666666666666666,8,1617016162,16,10,26,112.55555555555556,0.0,3039,0,38123,76720297,0
44,7268,0,25.3463,55.4209,29260,2713,665.0,61.65909090909091,0.9318181818181815,48,1617231818,284,16,29,242.26666666666668,0.0,24227,0,10879,19237732,0
17,1261,0,25.3463,55.4209,6767,0,398.05882352941177,0.0,1.0,3,1617166935,1,14,11,105.08333333333331,0.0,1273,0,2982,0,0
12,863,0,25.2048,55.2708,2126,0,177.16666666666666,0.0,1.0,4,1617102703,162,13,19,43.15,0.0,2872,0,482,0,0
2,906,0,25.3463,55.4209,404,0,202.0,0.0,1.0,2,1616883619,27,16,27,32.357142857142854,0.0,7699,0,6687,0,0
6,771,0,25.2048,55.2708,558,0,93.0,0.0,1.0,2,1615713819,95,12,1,385.5,0.0,1994,0,1251,0,0
11,432,0,25.2048,55.2708,1513,0,137.54545454545453,0.0,1.0,5,1617192280,64,13,28,14.896551724137932,0.0,1018,0,1023,0,0
26,4904,0,25.2048,55.2708,11158,0,429.15384615384613,0.0,1.0,7,1617273414,18,11,28,169.10344827586206,0.0,21200,0,2913,66319950,1
34,6497,0,25.2048,55.2708,14785,0,434.85294117647067,0.0,1.0,2,1617273198,38,13,27,232.03571428571428,0.0,18493,0,9272,665320679,1
3,211,0,25.2048,55.2708,766,0,255.33333333333337,0.0,1.0,2,1616928700,6,8,1,105.5,0.0,211,0,556,27226071,1
43,8263,0,50.1109,8.6821,14227,0,330.86046511627904,0.0,1.0,2,1617302005,1,14,28,284.9310344827586,0.0,17986,0,4570,0,0
28,922,0,25.2048,55.2708,8811,6344,314.67857142857144,226.57142857142856,0.7857142857142857,11,1617138344,233,15,30,29.741935483870968,0.0,3816,0,1088,0,0
10,284,0,25.2048,55.2708,14722,14722,1472.2,1472.2,0.2,8,1617082202,1,20,14,97.2,0.0,1458,0,22536,138470228,0
19,3597,0,24.4539,54.3773,3084,0,162.31578947368422,0.0,1.0,2,1617024272,3,14,29,119.9,0.0,11342,0,4172,545362537,1
13,1545,0,25.2048,55.2708,8869,1311,682.2307692307693,100.84615384615384,0.9230769230769232,5,1617297681,85,16,25,59.42307692307692,0.0,5968,0,3478,0,0
2,114,0,24.1302,55.8023,430,0,215.0,0.0,1.0,4,1617043717,94,18,28,3.931034482758621,0.0,2720,0,108,0,0
1,175,0,25.3463,55.4209,508,0,508.0,0.0,1.0,16,1616251140,26,15,0,175.0,0.0,298,0,508,0,0
13,1266,0,25.2048,55.2708,2046,0,157.3846153846154,0.0,1.0,2,1615526798,6,7,28,43.6551724137931,0.0,7238,0,5266,238310967,1
36,6518,0,25.2048,55.2708,6624,0,184.0,0.0,1.0,2,1617280403,13,12,27,232.78571428571428,0.0,20964,0,17733,16008930,1
33,2253,0,25.2048,55.2708,10749,3883,325.72727272727275,117.66666666666669,0.7878787878787878,6,1616755570,94,12,28,77.89655172413794,0.0,9369,0,9225,871974278,1
8,417,0,25.2048,55.2708,5265,5028,658.125,628.5,0.625,54,1616924065,27,11,23,20.958333333333332,0.0,1408,0,12714,1283735873,1
2,440,0,25.2048,55.2708,1863,0,931.5,0.0,1.0,7,1611902743,35,19,0,440.0,0.0,440,0,1819,0,0
90,10116,0,24.4539,54.3773,62460,39163,694.0,435.1444444444445,0.6333333333333333,21,1617276799,16,11,30,365.8387096774194,0.01,49773,0,10195,14718414,0
26,1877,0,24.4539,54.3773,10390,2109,399.61538461538464,81.11538461538461,0.8846153846153845,7,1617103366,29,13,28,64.72413793103448,0.0,5701,0,28773,236316017,1
31,1840,0,25.2048,55.2708,9603,1199,309.7741935483871,38.67741935483871,0.9354838709677418,2,1617273024,41,15,30,59.354838709677416,0.0,8469,0,20053,0,0
5,218,0,25.2048,55.2708,701,0,140.2,0.0,1.0,3,1616263689,18,8,24,8.72,0.0,1991,0,31798,99639534,1
18,1325,0,25.2048,55.2708,6011,880,333.94444444444446,48.888888888888886,0.8333333333333333,25,1616648731,7,16,29,47.06666666666667,0.0,5198,0,972,0,0
4,149,1,25.3463,55.4209,10186,10186,2546.5,2546.5,0.0,33,1616933239,1,11,2,432.66666666666674,0.0,1475,0,45697,364186339,0
41,10039,0,25.2048,55.2708,42149,3556,1028.0243902439024,86.73170731707317,0.975609756097561,54,1617303056,1,12,24,401.56,0.0,30790,0,78661,1530496396,0
6,1039,0,25.2048,55.2708,1698,0,283.0,0.0,1.0,3,1617279163,51,11,26,38.48148148148148,0.0,5411,0,3193,170021348,1
44,3903,0,25.2048,55.2708,16927,1406,384.70454545454544,31.954545454545453,0.9772727272727272,44,1617284972,216,12,29,130.1,0.0,16114,0,42383,33501849,1
1,231,0,25.2048,55.2708,819,819,819.0,819.0,0.0,23,1609517060,62,16,0,231.0,0.0,231,0,3276,115710804,1
23,2861,0,24.4539,54.3773,14510,7188,630.8695652173913,312.5217391304348,0.7391304347826086,16,1617250767,84,11,26,105.96296296296296,0.0,13677,0,1844,27356384,1
22,1647,0,25.2048,55.2708,7661,0,348.22727272727275,0.0,1.0,4,1617280711,128,13,30,53.12903225806452,0.0,2596,0,12742,0,0
135,22692,0,25.3463,55.4209,66515,20726,492.7037037037037,153.52592592592592,0.762962962962963,11,1617300211,4,13,29,807.9666666666667,0.04,29691,0,317966,0,0
18,2754,0,24.4539,54.3773,4018,0,223.22222222222223,0.0,1.0,2,1616687927,6,13,29,91.8,0.0,6846,0,0,28818404,1
7,1266,0,25.2048,55.2708,1191,0,170.14285714285714,0.0,1.0,2,1617217549,96,15,20,60.285714285714285,0.0,12643,0,0,61209446,1
12,2715,0,25.2048,55.2708,3955,0,329.5833333333333,0.0,1.0,2,1616521884,3,12,29,90.5,0.0,7645,0,4608,0,0
60,8096,0,24.4539,54.3773,21201,0,353.35,0.0,1.0,2,1617293868,34,11,30,261.16129032258067,0.0,34398,0,494,0,0
88,7058,0,0.0,0.0,19852,0,225.5909090909091,0.0,1.0,4,1617279330,2642,11,30,227.67741935483872,0.0,88213,0,3642,0,0
1,43,0,24.4539,54.3773,2400,2400,2400.0,2400.0,0.0,47,1614444805,3,17,0,223.0,0.0,223,0,19712,280751904,1
10,923,0,25.2048,55.2708,2835,942,283.5,94.2,0.9,24,1617271580,40,16,30,29.774193548387096,0.0,1722,0,110328,892623412,0
37,8363,0,25.2048,55.2708,17779,0,480.51351351351354,0.0,1.0,2,1617268764,101,12,30,269.7741935483871,0.0,22394,0,4140,318685093,1
49,15887,0,24.4539,54.3773,31330,12590,639.3877551020408,256.9387755102041,0.9591836734693876,2,1614006669,287,11,6,2358.4285714285716,0.0,16509,0,75336,0,0
31,5388,0,25.2048,55.2708,6548,0,211.2258064516129,0.0,1.0,2,1616251298,2,13,30,173.80645161290323,0.0,15860,0,2264,752174621,1
25,5726,0,24.4539,54.3773,13761,3925,550.44,157.0,0.8,21,1617300284,76,14,27,204.5,0.0,16479,0,4777,26937457,0
8,3200,0,24.1302,55.8023,9591,959,1198.875,119.875,0.875,10,1617225440,67,15,17,177.77777777777777,0.0,11597,0,38390,0,0
17,1962,0,24.1302,55.8023,10526,9000,619.1764705882352,529.4117647058823,0.7647058823529411,2,1617007779,42,13,26,95.85185185185183,0.0,7633,0,76574,1494850719,1
36,9266,0,24.4539,54.3773,10717,0,297.69444444444446,0.0,1.0,3,1617264536,28,13,29,308.8666666666667,0.0,29907,0,2339,131351430,1
28,3203,0,25.2048,55.2708,6601,0,235.75,0.0,1.0,4,1617263864,148,15,30,103.3225806451613,0.0,18206,0,23069,544326449,1
50,1034,0,25.2048,55.2708,30180,0,603.6,0.0,1.0,2,1617012698,3,16,30,33.354838709677416,0.0,6753,0,888,0,0
40,4216,0,24.1302,55.8023,17991,0,449.775,0.0,1.0,40,1617235834,12,17,30,136.0,0.0,8948,0,1288,0,0
11,1392,0,0.0,0.0,6846,825,622.3636363636364,75.0,0.909090909090909,16,1617263304,62,13,26,51.55555555555556,0.0,4489,0,9228,0,0
5,239,0,25.2048,55.2708,2080,0,416.0,0.0,1.0,5,1616091430,1,20,28,8.241379310344827,0.0,492,0,1458,0,0
106,14753,0,25.2048,55.2708,74090,4520,698.9622641509434,42.64150943396226,0.981132075471698,6,1617303788,31,15,29,491.76666666666665,0.0,32723,0,56156,0,0
23,2774,0,24.4539,54.3773,11052,0,480.5217391304348,0.0,1.0,2,1617181608,3,10,30,89.48387096774194,0.0,5227,0,2498,119059359,1
9,578,0,25.2048,55.2708,2648,0,294.22222222222223,0.0,1.0,8,1616606271,200,15,10,52.54545454545455,0.0,1452,0,3564,0,0
6,303,0,25.2048,55.2708,8340,7200,1390.0,1200.0,0.5,14,1617180362,11,7,29,29.466666666666665,0.0,1855,0,37464,0,0
22,1563,0,25.2048,55.2708,7378,0,335.3636363636364,0.0,1.0,6,1617306419,15,13,22,67.95652173913044,0.0,2180,0,342,0,0
11,455,0,24.4539,54.3773,11916,10498,1083.2727272727273,954.3636363636365,0.3636363636363636,54,1617185524,1,10,29,40.8,0.0,4219,0,19840,2206400677,1
4,151,0,24.4539,54.3773,89,0,22.25,0.0,1.0,2,1616623105,51,12,24,6.04,0.0,367,0,932,59189479,1
2,93,0,25.2048,55.2708,239,0,119.5,0.0,1.0,2,1617189992,99,13,2,31.0,0.0,2930,0,3117,68863840,1
19,2649,0,24.4539,54.3773,2580,0,135.78947368421052,0.0,1.0,2,1617172544,8,15,27,94.60714285714286,0.0,13561,0,0,178515320,1
1,84,0,25.2048,55.2708,1346,1346,1346.0,1346.0,0.0,59,1613224453,51,14,0,284.0,0.0,393,0,6244,0,0
31,3136,0,25.2048,55.2708,10967,4736,353.7741935483871,152.7741935483871,0.8064516129032256,6,1617095156,128,9,30,101.16129032258064,0.0,12675,0,35045,93215679,1
10,559,0,24.4539,54.3773,1857,441,185.7,44.1,0.9,2,1616572193,1,12,23,23.291666666666668,0.0,840,0,7810,0,0
5,734,0,25.2048,55.2708,512,0,102.4,0.0,1.0,2,1616930594,5,12,29,24.466666666666665,0.0,3031,0,3004,880256683,1
27,6779,0,25.2048,55.2708,7066,0,261.7037037037037,0.0,1.0,2,1617089830,28,10,26,251.07407407407408,0.0,11100,0,1807,546805619,1
4,449,0,25.2048,55.2708,2519,0,629.75,0.0,1.0,11,1616730287,98,12,25,17.26923076923077,0.0,2152,0,1981,0,0
44,6258,0,24.1302,55.8023,32428,7401,737.0,168.20454545454547,0.9318181818181815,4,1617142436,332,16,30,201.8709677419355,0.0,24229,0,57583,68821282,1
19,1601,0,24.4539,54.3773,8725,3839,459.2105263157894,202.05263157894737,0.894736842105263,5,1617264807,188,11,28,55.206896551724135,0.0,1818,0,3273,108076540,0
8,409,0,24.4539,54.3773,6905,6905,863.125,863.125,0.0,47,1617002093,53,10,23,47.833333333333336,0.0,1898,0,6114,0,0
1,34,0,25.2048,55.2708,942,942,942.0,942.0,0.0,52,1615789573,2,6,0,166.0,0.0,167,0,5060,0,0
11,2181,0,25.2048,55.2708,2749,0,249.9090909090909,0.0,1.0,2,1617275515,84,9,23,90.875,0.0,9028,0,0,401227654,1
29,4860,0,51.8757,-0.845,11688,0,403.0344827586207,0.0,1.0,2,1616922954,16,14,30,156.7741935483871,0.0,17409,0,919,56494060,1
8,419,0,25.2048,55.2708,9751,9732,1218.875,1216.5,0.125,57,1616498735,1,13,25,72.11538461538461,0.18,2659,0,27506,815683384,0
33,4300,0,24.4539,54.3773,19461,0,589.7272727272727,0.0,1.0,39,1617266144,115,10,30,138.70967741935485,0.0,17399,0,113581,0,0
17,1885,0,24.4539,54.3773,2839,0,167.0,0.0,1.0,2,1614874818,1,18,28,65.0,0.0,2818,0,1560,192760324,1
16,3567,0,25.2048,55.2708,3793,0,237.0625,0.0,1.0,6,1617306155,83,15,27,127.39285714285714,0.0,14692,0,50,156297429,1
28,4697,0,24.4539,54.3773,9963,0,355.82142857142856,0.0,1.0,2,1617286937,14,14,27,167.75,0.0,16200,0,1440,0,0
1,127,0,24.4539,54.3773,2220,2220,2220.0,2220.0,0.0,62,1615008517,2,5,0,486.0,0.0,486,0,39978,0,0
78,8667,0,24.4539,54.3773,19223,0,246.44871794871796,0.0,1.0,11,1617296505,3,10,29,288.9,0.0,19402,0,4440,0,0
13,979,0,25.2048,55.2708,1813,0,139.46153846153845,0.0,1.0,4,1616656729,5,13,30,31.580645161290324,0.0,2813,0,2306,0,0
17,1814,0,25.2048,55.2708,7745,623,455.5882352941176,36.64705882352941,0.9411764705882352,11,1616789244,20,14,21,82.45454545454545,0.0,3739,0,1014,0,0
36,4039,0,24.4539,54.3773,23424,7072,650.6666666666666,196.44444444444449,0.8888888888888888,5,1617272286,83,11,30,130.29032258064515,0.0,15049,0,54155,0,0
22,853,0,25.2048,55.2708,3378,719,153.54545454545453,32.68181818181818,0.9545454545454544,5,1617021343,51,13,26,31.59259259259259,0.0,1816,0,3105,0,0
42,6556,0,24.4539,54.3773,14721,0,350.5,0.0,1.0,8,1616920133,262,9,30,211.48387096774192,0.0,24690,0,2044,74136015,1
14,1351,0,24.4539,54.3773,4178,0,298.42857142857144,0.0,1.0,6,1617180676,9,9,25,51.96153846153846,0.0,16845,0,2568,117711920,1
54,4476,0,25.2048,55.2708,20272,6317,375.40740740740733,116.98148148148148,0.8703703703703703,11,1617103252,261,11,29,149.2,0.0,30754,0,4084,82602915,0
54,10142,0,25.2048,55.2708,17214,0,318.77777777777777,0.0,1.0,2,1617307043,54,13,29,338.06666666666666,0.0,61609,0,15822,401564446,1
13,1910,0,25.3463,55.4209,3991,0,307.0,0.0,1.0,2,1617163285,14,15,17,106.11111111111111,0.0,1910,0,0,28260623,1
6,219,0,24.4539,54.3773,3151,0,525.1666666666666,0.0,1.0,5,1616165715,17,13,24,8.76,0.0,219,0,93687,0,0
10,483,0,25.2048,55.2708,4333,0,433.3,0.0,1.0,4,1617008302,354,13,24,19.32,0.0,1505,0,6412,0,0
10,2026,0,25.2048,55.2708,3301,0,330.1,0.0,1.0,2,1616765108,21,12,23,84.41666666666667,0.0,4796,0,0,147886576,1
36,2849,0,24.4539,54.3773,18305,14723,508.47222222222223,408.97222222222223,0.611111111111111,5,1617285274,68,10,30,91.9032258064516,0.0,8406,0,37386,306973088,1
37,7181,0,24.4539,54.3773,13031,0,352.18918918918916,0.0,1.0,2,1617303472,25,13,24,287.24,0.0,31233,0,3022,87626597,1
25,4111,0,25.2048,55.2708,8387,0,335.48,0.0,1.0,4,1617213692,7,14,29,137.03333333333333,0.0,7178,0,39,57896208,1
6,578,0,25.2048,55.2708,1517,734,252.83333333333337,122.33333333333331,0.6666666666666666,18,1616676561,11,10,19,28.9,0.0,1312,0,5489,131175132,0
13,1620,0,24.4539,54.3773,1306,0,100.46153846153848,0.0,1.0,2,1617185649,3,9,20,77.14285714285714,0.0,12519,0,3902,79471925,1
10,636,0,25.2048,55.2708,6592,2424,659.2,242.4,0.7,6,1616479326,117,9,26,23.555555555555557,0.0,2336,0,14676,0,0
38,6317,0,25.2048,55.2708,26913,1618,708.2368421052631,42.578947368421055,0.9473684210526316,53,1617305986,619,12,28,217.82758620689657,0.0,26286,0,25865,0,0
7,1285,0,25.2048,55.2708,2383,0,340.42857142857144,0.0,1.0,4,1617144655,11,10,21,58.40909090909091,0.0,2302,0,2499,0,0
94,17458,0,24.4539,54.3773,41793,0,444.60638297872333,0.0,1.0,6,1617305717,20,15,29,581.9333333333333,0.0,33004,0,0,73871662,1
17,2147,0,25.2048,55.2708,6819,0,401.11764705882354,0.0,1.0,2,1617130995,2,19,22,93.34782608695653,0.0,5506,0,454,15791121,1
6,740,0,24.4539,54.3773,3590,2595,598.3333333333334,432.5,0.8333333333333333,15,1617204719,151,17,29,24.666666666666668,0.0,2559,0,2595,13898748,0
35,2041,0,24.1302,55.8023,5718,0,163.37142857142857,0.0,1.0,21,1617266757,196,9,30,65.83870967741936,0.0,5939,0,12409,0,0
11,531,0,25.2048,55.2708,1437,0,130.63636363636363,0.0,1.0,5,1616915238,29,14,29,17.7,0.0,1863,0,5944,0,0
10,1320,0,25.2048,55.2708,3618,0,361.8,0.0,1.0,25,1614850157,1,10,20,62.857142857142854,0.0,1320,0,2145,0,0
6,420,0,25.2048,55.2708,1177,0,196.16666666666663,0.0,1.0,8,1616937184,158,11,27,15.0,0.0,7433,0,54461,1528336424,1
23,5091,0,25.2048,55.2708,4583,49,199.2608695652174,2.130434782608696,0.9565217391304348,2,1617292906,15,11,28,175.55172413793105,0.0,23480,0,12442,94977613,1
6,1078,0,24.1302,55.8023,2469,0,411.5,0.0,1.0,2,1616696820,108,17,28,37.172413793103445,0.0,4721,0,0,29746841,1
31,6447,0,25.2048,55.2708,4657,0,150.2258064516129,0.0,1.0,4,1617225565,182,15,30,207.96774193548387,0.0,41593,0,2246,113994234,1
3,192,0,25.2048,55.2708,5729,5729,1909.6666666666667,1909.6666666666667,0.3333333333333333,54,1616054322,13,6,26,26.333333333333332,0.25,759,0,0,197402632,1
10,1207,0,24.4539,54.3773,12474,0,1247.4,0.0,1.0,4,1617037261,12,14,26,44.7037037037037,0.0,1552,0,3032,0,0
10,1817,0,25.2048,55.2708,1833,0,183.3,0.0,1.0,2,1615514750,7,13,30,58.61290322580645,0.0,8898,0,3957,354743998,1
39,5380,0,24.4539,54.3773,16840,0,431.79487179487177,0.0,1.0,6,1617238715,7,12,30,173.5483870967742,0.0,12476,0,4991,0,0
3,172,0,25.2048,55.2708,2343,334,781.0,111.33333333333331,0.6666666666666666,44,1617189412,3,13,3,43.0,0.0,172,0,1816,0,0
48,7771,0,24.4539,54.3773,14356,0,299.0833333333333,0.0,1.0,6,1617209206,1,12,28,267.9655172413793,0.0,7771,0,587,255312363,1
142,26974,0,24.4539,54.3773,40941,3536,288.3169014084507,24.901408450704224,0.9436619718309858,2,1617294771,13,12,29,921.2,0.4,81908,14,76715,0,0
19,1505,0,24.4539,54.3773,7372,0,388.0,0.0,1.0,7,1617255851,24,12,23,62.708333333333336,0.0,2575,0,3628,0,0
22,1608,0,25.3463,55.4209,8623,0,391.95454545454544,0.0,1.0,6,1616742612,1,14,21,75.77272727272727,0.0,3434,0,76,0,0
23,7589,0,24.4539,54.3773,9375,0,407.60869565217394,0.0,1.0,4,1617249127,191,13,29,252.96666666666667,0.0,37997,0,6030,92462256,1
15,2301,0,25.2048,55.2708,2770,0,184.66666666666663,0.0,1.0,2,1617091803,1,8,16,135.35294117647058,0.0,3332,0,977,170254227,1
11,1831,0,25.2048,55.2708,2263,0,205.72727272727272,0.0,1.0,4,1617284928,1,10,29,61.03333333333333,0.0,21151,0,366,95073441,1
13,3711,0,25.2048,55.2708,8382,0,644.7692307692307,0.0,1.0,2,1617294096,3,12,23,154.625,0.0,9190,0,5101,116151550,1
9,2256,0,24.4539,54.3773,2267,0,251.88888888888889,0.0,1.0,4,1616443443,3,16,14,150.4,0.0,4273,0,935,37421700,1
20,2757,0,25.3463,55.4209,7448,0,372.4,0.0,1.0,21,1617239107,185,14,30,88.93548387096774,0.0,3654,0,1874,0,0
10,386,0,25.3463,55.4209,570,0,57.0,0.0,1.0,4,1616707646,80,12,30,12.451612903225806,0.0,949,0,570,0,0
1,183,0,25.2048,55.2708,287,0,287.0,0.0,1.0,3,1612766726,5,7,0,183.0,0.0,683,0,844,0,0
20,2413,0,24.4539,54.3773,16025,7483,801.25,374.15,0.9,10,1616641402,50,13,20,114.9047619047619,0.0,2413,0,7018,55051116,0
19,995,0,25.2048,55.2708,4385,0,230.78947368421052,0.0,1.0,6,1617101136,209,10,28,34.310344827586206,0.0,17764,0,897,0,0
25,4956,0,24.4539,54.3773,6898,0,275.92,0.0,1.0,2,1617016849,9,11,28,170.89655172413794,0.0,24663,0,9860,192900970,1
3,35,0,25.4052,55.5136,2110,2110,703.3333333333334,703.3333333333334,0.0,22,1615964982,1,10,5,22.833333333333332,0.0,140,0,2054,0,0
13,2892,0,25.2048,55.2708,6540,0,503.0769230769231,0.0,1.0,2,1612806955,5,9,6,413.1428571428572,0.0,2892,0,2149,30549543,1
5,177,0,24.4539,54.3773,1581,0,316.2,0.0,1.0,2,1617103444,54,7,24,7.08,0.0,8513,0,47237,0,0
7,1212,0,25.2048,55.2708,2360,0,337.14285714285717,0.0,1.0,4,1617274678,1,11,22,52.69565217391305,0.0,3760,0,330,0,0
13,3344,0,0.0,0.0,4115,0,316.53846153846155,0.0,1.0,4,1617135303,23,14,26,123.85185185185183,0.0,12133,0,3252,382507672,1
21,2577,0,24.4539,54.3773,14427,4020,687.0,191.42857142857144,0.8571428571428571,10,1617191235,57,11,29,85.9,0.0,7463,0,476,0,0
73,13616,0,25.2048,55.2708,18647,0,255.43835616438355,0.0,1.0,2,1617304662,12,12,29,453.8666666666666,0.0,50364,0,1078,0,0
9,164,0,25.2048,55.2708,4425,4425,491.66666666666674,491.66666666666674,0.1111111111111111,6,1616216106,2,12,21,58.86363636363637,0.09,1369,0,15066,0,0
